HTC_Top,1/HTC_Top,Part_Thickness,Tool_Thickness,HTC_Bottom,1/HTC_Bottom,Heat_Rate,exotherm,T_H50/,T_H60/,T_H70/,T_H80/,T_H90/,T_H100/,T_H110/,T_C150/,T_C120/,T_C90/,T_C60/,T_C30/,T_H50,T_H60,T_H70,T_H80,T_H90,T_H100,T_H110,T_C150,T_C120,T_C90,T_C60,T_C30,r_H50,r_H60,r_H70,r_H80,r_H90,r_H100,r_H110,r_C150,r_C120,r_C90,r_C60,r_C30
88.1,0.011350738,17,8.36,78.4,0.012755102,1.97,29.865977,6.845853553,7.651971929,7.863663959,8.042519492,8.258093147,8.171868832,8.408083655,5.508683714,7.478954571,8.006575143,8.011932086,7.948296371,36.5136685,44.9256153,54.508582,64.1562366,73.7315565,83.9014184,93.4360752,169.280393,146.176341,118.023013,88.0417623,57.8190373,1.6596672,1.7857676,1.860976,1.902701867,1.927426,1.94726,1.9658192,-2.251564,-3.080396,-3.406084,-3.5298204,-3.5753172
35.8,0.027932961,17.5,10.4,54.9,0.018214936,4.73,40.838947,5.194479979,6.391195053,7.464071734,8.468956977,9.367592622,10.00613277,10.6368104,6.688809714,10.55293,12.55773571,13.62531314,13.9524808,25.4301097,29.7696474,34.6949407,39.9418335,45.6912869,52.670992,59.6878868,173.410834,156.935255,133.952075,107.688596,78.8336828,1.7277184,2.1523088,2.5021924,2.7712448,3.0011372,3.2158688,3.3991796,-1.507636,-2.3792,-2.917304,-3.241936,-3.4378988
79.1,0.012642225,4.97,15.3,92.5,0.010810811,1.24,1.303857,6.490586048,6.831815565,7.016150403,7.135260565,6.974715484,7.044270242,7.094250806,4.837358571,6.463511714,6.965916857,7.066597771,7.274771314,41.9516733,51.5285487,61.2999735,71.1522769,81.3513528,91.2651049,101.203129,166.930755,142.622291,114.380709,84.7330922,55.4616996,1.176802,1.2131564,1.2280184,1.2344396,1.2379248,1.240674133,1.24424,-2.417509333,-3.130749333,-3.386146667,-3.477249867,-3.509122667
20.1,0.049751244,10.2,14.4,96.1,0.010405827,2.97,16.028833,6.715330034,7.929717677,8.751742222,9.442359798,9.971379933,10.60198182,10.92387798,6.247688857,9.411466286,10.65642486,11.39875191,11.4869856,30.0554698,36.4487385,44.0073256,51.9561914,60.3850016,68.512114,77.5560824,171.866911,152.940132,127.297487,99.8956317,70.2044496,1.7480676,2.0429104,2.2760528,2.4384464,2.559588,2.6450108,2.7167752,-1.775872,-2.672332,-3.147784,-3.3773952,-3.4973188
64,0.015625,13.8,16.5,81.2,0.012315271,3.45,15.675038,5.682295072,6.75109229,7.772864754,8.451578435,9.187700174,9.614647217,9.945388464,5.924891143,8.873915714,10.144924,10.84062514,11.12681726,30.396082,36.7087316,43.1836166,50.8420544,58.3024344,66.8294671,75.6884098,170.737119,151.058705,125.507234,97.942188,68.9438604,1.9647428,2.255326,2.4652408,2.6488188,2.7847916,2.9058624,3.0053532,-1.885788,-2.68458,-3.121952,-3.3471616,-3.4668952
44.9,0.022271715,6.05,14.1,32.5,0.030769231,3.55,3.303481,5.756653606,7.175283155,8.257279634,9.319729859,10.24781828,11.0601511,11.57673177,6.200631143,9.934498571,12.00069371,13.34021829,14.12785103,29.5638797,34.5277448,40.6866573,46.914959,53.6202451,60.7364636,68.9026022,171.702209,154.770745,132.002428,106.690764,79.4474786,1.6857892,1.9409888,2.1781936,2.363726,2.5234332,2.661182,2.7903396,-1.595972,-2.350344,-2.828304,-3.11294,-3.2882552
54.1,0.018484288,9.67,16.2,59.8,0.016722408,1.07,3.126616,10.56929084,11.71717028,12.11077832,12.51132551,12.53380804,12.83844047,12.57042019,5.996621714,8.992801714,10.75356686,11.69751571,12.1755882,38.6908588,47.4626278,57.0414672,66.6128817,76.5888254,86.2628687,96.5496504,170.988176,151.474806,127.637484,100.941305,72.6145587,0.9288,0.989844,1.024694933,1.043877867,1.055948533,1.064516267,1.0735556,-1.777576,-2.577133333,-3.010770667,-3.258577333,-3.399539733
64.6,0.015479876,3.86,12.2,24.3,0.041152263,4.49,2.152761,4.475419666,5.465770356,6.361387439,7.209029265,7.864736258,8.422541938,8.995770846,5.710515143,8.4784,9.886396,10.79252414,10.97013214,29.9053657,35.4586911,41.4373704,47.6314586,54.6873342,62.1827867,69.6089889,169.986803,149.6744,124.602386,97.7738345,68.3954625,2.176062,2.5277052,2.8108032,3.0403808,3.2494132,3.4239936,3.5745044,-1.881984,-2.688024,-3.09326,-3.2967176,-3.4079556
79,0.012658228,11.7,19,50.8,0.019685039,1.86,3.454316,11.07408027,13.14097909,14.7034278,15.88172957,16.76726194,17.31710349,18.03342091,7.033551714,11.36624229,14.22513657,15.88792114,16.90445326,29.4022107,35.5577789,42.6516243,50.459983,58.8128928,67.7901875,76.4578371,174.617431,159.781848,139.787978,115.607724,89.1655864,1.0462656,1.2444296,1.3953292,1.5102644,1.598845333,1.6665944,1.7164324,-1.278424,-2.119804,-2.630868,-2.959424,-3.1614284
82,0.012195122,3.92,13.6,85.5,0.011695906,1.64,1.572223,5.793392134,6.105973354,6.239312622,6.290072744,6.176981768,6.416458415,6.391707195,4.433474286,5.737752571,6.194683714,6.229236514,6.419026143,40.4988369,49.9862037,59.7675273,69.6842807,79.8697499,89.4770082,99.5176002,165.51716,140.082134,111.681393,81.8023278,52.4665915,1.5119104,1.5799976,1.6111928,1.6258472,1.6331284,1.637394,1.6413976,-2.569228,-3.226314667,-3.426672,-3.4913632,-3.5111048
47.4,0.021097046,12.8,15.8,52.3,0.019120459,3.02,11.550777,6.756161589,8.180491589,9.443593411,10.43042073,11.25033974,11.93134166,12.70282109,6.428143143,10.12905229,12.29948114,13.50864429,14.11573326,29.596392,35.2949154,41.4803479,48.5001294,56.023974,63.9673482,71.6374803,172.498501,155.451683,133.048184,107.280255,79.4050664,1.573216674,1.81298,2.0020876,2.164738,2.2997348,2.4125304,2.5012508,-1.563816,-2.343572,-2.828152,-3.13222,-3.3221908
22.1,0.045248869,14.3,13,20.4,0.049019608,1.4,13.406212,14.52157707,17.64234714,20.29365786,22.41910764,24.08109893,25.53550507,26.84720214,7.715049714,13.18169657,17.55290086,20.70551171,23.29151,29.6697921,35.300714,41.588879,48.6132493,56.2864615,64.2502929,72.413917,177.002674,166.135938,151.435153,132.469291,111.520285,0.7300664,0.851414933,0.9462684,1.0261664,1.0912588,1.144860267,1.1884656,-0.949925333,-1.53074,-1.977564,-2.35466,-2.646792
69,0.014492754,14.1,19.2,43.7,0.022883295,4.75,4.387313,5.610345263,7.236997032,8.669863663,9.975884463,11.16580909,12.18627678,13.16724608,7.367226286,12.24631143,15.68743486,17.89492743,19.36003949,23.35086,25.6242641,28.8181476,32.6145488,36.9624068,42.1151853,47.4555811,175.785292,162.86209,144.906022,122.632246,97.7601382,1.0882008,1.370832,1.6655648,1.9277416,2.1752776,2.4208576,2.6266228,-1.085496,-1.871696,-2.391304,-2.75508,-2.9995912
66.6,0.015015015,8.67,8.99,54,0.018518519,2.02,10.284222,6.256741733,6.980737376,7.336815396,7.417540495,7.767143119,7.693353762,7.946131683,5.005039714,7.007876857,7.593229143,7.814904143,7.725767,37.3613817,45.8989105,55.1796329,65.0165682,74.3103709,84.4594254,93.948814,167.517639,144.527569,116.576302,87.3521645,57.0401845,1.6830356,1.8148204,1.8944432,1.9425508,1.9701264,1.9903916,2.0057772,-2.339837333,-3.070512,-3.372872,-3.4888656,-3.5340616
20.1,0.049751244,3.71,9.8,20,0.05,1.46,2.371004,12.14160253,14.13451932,15.66666116,16.70019842,17.33073041,18.0948326,18.35995808,6.743794,11.25826771,14.112762,16.024918,17.14388151,32.2732603,39.3636018,47.1266747,55.6177103,64.6971336,73.5815444,83.1944612,173.603279,159.403937,139.394667,116.087213,90.0035853,0.9598764,1.101054667,1.1984192,1.270875467,1.3227664,1.3591736,1.3873496,-1.310892,-2.053532,-2.569677333,-2.904968,-3.1359416
97,0.010309278,7.59,8.63,78.2,0.012787724,1.86,6.919957,4.650026828,4.888507581,5.002817796,5.062056505,5.093987957,4.982705269,5.227543011,4.113428286,4.980425429,5.329595714,5.246280829,5.117297714,41.3509501,50.9073759,60.6947589,70.5845749,80.5251824,90.7321682,100.27677,164.396999,137.431489,108.653585,78.3619829,47.910542,1.7439544,1.80619,1.8332648,1.8458024,1.852971467,1.8590912,1.866428,-2.785472,-3.354676,-3.491292,-3.5258108,-3.5336632
64.2,0.015576324,12.4,10.5,93.1,0.010741139,3.52,21.613571,4.959756932,5.601594744,6.21967946,6.699353381,6.852725028,7.156603665,7.170957898,5.226040857,7.008190857,7.448972571,7.563448971,7.265672086,32.5416556,40.2823865,48.1067283,56.4182761,65.8784079,74.8087551,84.7582282,168.291143,144.528668,116.071404,86.4720714,55.4298523,2.4210292,2.74568,2.9517416,3.0981952,3.211434,3.2865996,3.3490404,-2.351236,-3.134588,-3.422824,-3.5259528,-3.5634104
60.5,0.016528926,8.55,19.7,22,0.045454545,3.14,0.803967,8.159927134,10.32426573,12.36120127,14.1005915,15.71609019,17.10007443,18.32848318,7.437955143,12.81302686,16.77104829,19.69982771,21.687572,24.3778288,27.5818056,31.185828,35.7241427,40.6514768,46.3057663,52.4485628,176.032843,164.845594,148.698669,128.949397,105.906502,0.8757332,1.1099916,1.3059596,1.4983928,1.6657672,1.8232476,1.9654852,-0.963424,-1.642992,-2.140344,-2.497792,-2.761692
23.5,0.042553191,15.6,15.2,54,0.018518519,3.61,25.631618,6.749823241,8.307579723,9.753180471,11.02651346,12.22964817,13.23279784,14.12430571,7.19819,11.87299457,14.76445171,16.69631229,17.86074563,25.6331381,30.0096372,34.7910185,40.1942864,45.8509701,52.2295998,59.0112564,175.193665,161.555481,141.675581,118.437093,92.5126097,1.3086624,1.625106,1.8678552,2.075456,2.2429696,2.399476,2.5386564,-1.197988,-1.984372,-2.540972,-2.91546,-3.1764168
48.4,0.020661157,2.24,18.1,97.2,0.010288066,1.89,0.438847,7.816801164,8.442437778,9.060430212,9.253823175,9.573454921,9.581987143,9.548175344,5.732915714,8.062454,9.217771714,9.570905829,9.679692429,35.2262458,44.0437926,52.8757869,62.5102742,71.9061702,81.8900443,91.9539486,170.065205,148.218589,122.262201,93.4981704,63.8789235,1.5226208,1.6786932,1.764746,1.8178796,1.8477408,1.8664612,1.8779144,-2.059376,-2.907944,-3.252204,-3.4003156,-3.4606544
82.4,0.012135922,18.4,15.4,98.9,0.010111223,3.69,28.184688,6.003992818,7.175341436,8.180084228,8.912008347,9.490407805,10.15694683,10.52584119,6.338160857,9.320165143,10.70593657,11.05901426,11.25625111,27.8452665,33.5229901,39.8154892,47.1146892,54.9803952,62.5208662,71.159646,172.183563,152.620578,127.470778,98.7065499,69.3968789,1.8820576,2.2644088,2.5392568,2.7702344,2.9549716,3.0860724,3.203338,-1.806588,-2.715236,-3.163712,-3.3901992,-3.4965996
57.9,0.017271157,19.9,9.73,52.6,0.019011407,3.03,39.845719,7.458922838,8.923959175,10.15390779,11.06071073,11.77378277,12.54214033,12.99013413,6.752074286,10.37705829,12.45915171,13.34220943,13.63529474,27.3994638,32.9604037,39.2336594,46.4860465,54.3254382,61.9973148,70.6398936,173.63226,156.319704,133.607031,106.697733,77.7235316,1.490494681,1.81431,2.0547452,2.2493176,2.4014288,2.5136144,2.6118484,-1.507176,-2.438284,-2.955356,-3.265052,-3.4421228
35,0.028571429,17.9,9.91,31.2,0.032051282,1.1,23.971736,14.32574145,16.10163809,17.57177736,18.53842573,18.99744127,19.37026545,19.69791855,7.009866,11.51113057,14.42340686,16.53722314,17.35827871,34.2416844,42.2881981,50.6710449,59.6077317,69.1028146,78.692708,88.3322896,174.534531,160.288957,140.481924,117.880281,90.7539755,0.821983733,0.9147696,0.972817867,1.0119928,1.040216,1.061752,1.0811868,-1.259738667,-2.026938667,-2.554684,-2.915284,-3.1904096
43.2,0.023148148,17,18.2,42.1,0.023752969,4.1,8.119523,6.499050098,8.32141361,9.947591537,11.47216337,12.87026954,14.08906944,15.26112746,7.708850571,13.11494743,16.91914171,19.67759943,21.53009286,23.3538946,25.8822042,29.2148747,32.9641302,37.2318949,42.2348153,47.4293774,176.980977,165.902316,149.216996,128.871598,105.355325,0.9408988,1.213072303,1.4690152,1.7025428,1.9100884,2.1042304,2.2809008,-0.925104,-1.65916,-2.196708,-2.581432,-2.864484
82.7,0.012091898,12.7,10.5,50.3,0.019880716,2.53,15.669833,6.260256285,7.418974111,8.123477233,8.627842569,8.98720004,9.239627194,9.410207905,5.419629714,7.873757714,8.995118571,9.224431857,9.3795948,34.1615516,41.2299955,49.4476026,58.1715583,67.2623839,76.6237432,86.192174,168.968704,147.558152,121.482915,92.2855115,62.8285818,1.7910828,1.981464,2.1284688,2.2344744,2.3118664,2.3698656,2.4157456,-2.104372,-2.86552,-3.236548,-3.4196228,-3.5035084
98.7,0.010131712,7.41,12.4,30.1,0.033222591,4.52,4.635868,4.091711858,4.947931372,5.899601969,6.582268363,7.069683296,7.558166836,8.073151925,5.279195143,7.695086857,9.117721714,9.6782036,10.03028831,31.5054624,37.6353502,43.3337991,50.248147,58.0450315,65.8370859,73.5093533,168.477183,146.932804,121.912026,93.8737126,65.1060091,2.4378036,2.7483952,2.9730804,3.1862128,3.3896448,3.5465056,3.6829912,-2.058824,-2.79618,-3.150444,-3.3343552,-3.4256912
69.4,0.014409222,15.7,13.3,78.2,0.012787724,2.3,23.016257,7.290854783,8.241392652,9.076972826,9.484662,9.964286217,10.340926,10.39833852,5.900296857,8.625180571,9.654038286,10.16192574,10.31161951,33.231034,41.0447969,49.1229625,58.1852774,67.0821417,76.2158702,86.0838214,170.651039,150.188132,123.789134,95.5667401,66.0906683,1.6351176,1.8357084,1.9657016,2.0615108,2.1256248,2.1732924,2.2135376,-1.956016,-2.786512,-3.209956,-3.4131272,-3.5135684
45.8,0.021834061,2.77,9.33,50,0.02,1.19,1.148636,7.079532521,7.351021261,7.229564874,7.425036639,7.47327437,7.507081513,7.274597479,5.046729714,6.742684857,7.262299429,7.616032743,7.578924057,41.5753563,51.2522847,61.3968178,71.1642064,81.1068035,91.066573,101.343229,167.663554,143.599397,115.418048,86.6561146,56.5262342,1.137689867,1.1693108,1.1814128,1.185976533,1.1883048,1.1902584,1.193024,-2.35812,-3.11504,-3.382978667,-3.4740152,-3.507794
91.5,0.010928962,13.6,14.8,58.2,0.017182131,2.28,11.339492,7.02552,8.311868114,9.115010395,9.68804136,10.31456478,10.59224939,11.00292224,5.657227143,8.321663143,9.803955429,10.5604468,10.92132609,33.9818144,41.0489407,49.2177763,57.9112657,66.4827923,75.8496714,84.9133373,169.800295,149.125821,124.313844,96.9615638,68.2246413,1.5786992,1.7487548,1.8825688,1.981888,2.05286,2.1110608,2.1555348,-1.961792,-2.708172,-3.102404,-3.3180928,-3.4349872
51.3,0.019493177,14.2,15,83.3,0.012004802,4.17,21.267917,5.138894964,6.248074436,7.093026715,7.866030695,8.614732782,9.175863453,9.448488969,6.083824857,8.97957,10.42476143,10.95151723,11.05151311,28.570808,33.9455296,40.4220786,47.198652,54.0765643,61.7366494,70.599801,171.293387,151.428495,126.486665,98.3303103,68.6802959,2.0973204,2.4519736,2.747864,2.9751464,3.15299,3.309336,3.4527432,-1.841236,-2.696796,-3.138076,-3.372288,-3.4926728
44.5,0.02247191,10.7,9.29,95,0.010526316,4.23,21.590594,4.321561418,5.133875154,5.673142766,6.18007,6.48549357,6.716904232,6.77698,5.123865714,6.881470286,7.112393143,7.303288343,7.1093598,31.7197952,38.2837081,46.0026061,53.8583039,62.5663622,71.5874951,81.3333746,167.93353,144.085146,114.893376,85.5615092,54.8827593,2.74139,3.1061736,3.3995504,3.590452,3.7460376,3.8569524,3.9426816,-2.407176,-3.174936,-3.45226,-3.5395868,-3.5696192
70.2,0.014245014,13.6,17.9,59.9,0.016694491,4.37,9.57879,4.899144851,5.989131762,7.004510252,7.827035515,8.711730412,9.430782906,9.9808227,6.055909429,9.376414857,11.26981,12.40985829,12.9175064,28.590737,33.8274942,39.3902902,45.7958548,51.9297381,58.7874787,66.3838048,171.195683,152.817452,129.444335,103.434504,75.2112724,2.0564288,2.3649784,2.593532,2.811744,2.9774388,3.1323668,3.2768132,-1.74458,-2.476224,-2.917424,-3.186016,-3.3494048
50.8,0.019685039,4.73,19.2,31.1,0.032154341,2.33,0.392447,9.601075279,11.76815142,13.56152455,15.04508858,16.27184798,17.08708979,17.91499661,7.02945,11.57671171,14.69446457,16.80353486,18.2436974,27.6294946,32.5802072,38.4016478,44.9449436,52.0865942,60.1870808,68.2580579,174.603075,160.518491,141.430626,118.812372,93.8529409,1.0562488,1.2796912,1.4649416,1.6185064,1.7457932,1.856944,1.9436012,-1.202896,-1.984636,-2.487428,-2.821548,-3.042426
36.9,0.027100271,6.65,15.1,92.6,0.010799136,1.02,1.883617,8.680601765,8.981899118,9.449192157,9.463187451,9.558667059,9.497186569,9.39532451,5.626098,8.104640286,9.178122286,9.249283,9.3927938,41.1457862,50.8384629,60.361824,70.3475488,80.2501596,90.3128697,100.416769,169.691343,148.366241,122.123428,92.3724905,62.8747783,0.9635016,0.9954876,1.0080096,1.0138804,1.017383467,1.0209056,1.026069333,-2.061912,-2.884930667,-3.257568,-3.430513333,-3.5037952
78.8,0.012690355,17,15.9,69.4,0.014409222,4.65,20.976291,4.769326817,5.928159871,6.880861183,7.631748387,8.443286559,8.905445634,9.562606344,6.177784571,9.299632857,10.92394943,11.81465543,12.11052243,27.8226303,32.4340566,38.0039955,44.51237,50.7387175,58.5896778,65.5338805,171.622246,152.548715,128.233823,101.351294,72.3868285,2.1512492,2.479848,2.7772264,3.0282272,3.2116608,3.409306,3.5495756,-1.78508,-2.580976,-3.026216,-3.280772,-3.4259624
77.2,0.012953368,2.98,8.54,48.4,0.020661157,1.33,1.421542,5.322736241,5.47224782,5.288311504,5.449137218,5.473503609,5.614020376,5.617667669,4.172510571,5.162156286,5.590015714,5.567939771,5.3671826,42.9207608,52.7219104,62.9665457,72.7526475,82.7202402,92.5333529,102.528502,164.603787,138.067547,109.565055,79.4877892,48.7851391,1.293128,1.3171852,1.325366,1.3282144,1.3298156,1.331530667,1.334176,-2.724896,-3.31536,-3.46366,-3.503198133,-3.512638
24,0.041666667,7.42,11.5,46.2,0.021645022,4.92,8.988869,4.685532276,5.814102215,6.919249797,7.700090549,8.588797378,9.229012886,9.958849898,6.473609714,10.064304,12.01827943,13.01440629,13.45077357,26.9471812,31.3946171,35.957291,42.1155545,47.7431169,54.5932566,61.0024585,172.657634,155.225064,132.063978,105.550422,77.0777075,1.9065184,2.2922848,2.5878544,2.9031552,3.1244336,3.3433416,3.5122156,-1.570104,-2.421328,-2.91684,-3.2094,-3.3801752
58.2,0.017182131,7.03,14.6,77.3,0.012936611,2.17,4.803626,6.41668553,7.368964977,7.931861843,8.186826959,8.667846406,8.830391843,8.810363733,5.409807143,7.655080857,8.660148,8.953602743,8.979331857,36.0757924,44.009346,52.7878598,62.2345855,71.1907733,80.8380497,90.8815107,168.934325,146.792783,120.310518,91.3376096,61.4276615,1.6811224,1.842692,1.9516292,2.0245972,2.0694236,2.1022208,2.1268344,-2.128156,-2.923004,-3.272132,-3.4295252,-3.4987452
54.5,0.018348624,14.3,16.5,99.4,0.010060362,4.17,21.157462,5.079188849,6.15107494,6.953848993,7.68612717,8.396886739,8.919436259,9.151715108,5.996051429,8.729991714,10.03977771,10.47444497,10.52260909,28.8197825,34.3500175,41.0024497,47.9488497,54.9849823,62.8059508,71.837348,170.98618,150.554971,125.139222,96.6605574,66.8291318,2.1593044,2.520824,2.8193556,3.0462604,3.2220868,3.3752584,3.5145636,-1.90324,-2.760296,-3.18454,-3.4005296,-3.5069856
42,0.023809524,6.47,18.1,25.9,0.038610039,4.34,1.012762,6.075034124,7.748343249,9.315925323,10.70801097,11.97325484,13.18580965,14.23371631,7.367747429,12.49406429,16.19278057,18.75343857,20.55193914,23.6343519,26.3721903,29.5688841,33.5272324,38.036074,42.7735861,48.2256712,175.787116,163.729225,146.674732,125.637035,101.931787,1.0150552,1.3085928,1.5505192,1.7980972,2.0188808,2.2109648,2.3971868,-1.028616,-1.743064,-2.251948,-2.61604,-2.871752
99.8,0.01002004,13.2,15.9,33,0.03030303,2.86,5.910396,6.436218916,7.769123706,9.052731573,9.991744615,10.96310448,11.61464822,12.35498367,5.838952,9.214129143,11.30933371,12.80338429,13.45050346,31.5924139,37.7803062,44.1091877,51.4236104,58.6455212,66.7821061,74.6647467,170.436332,152.249452,129.582668,104.811845,77.0767621,1.616526,1.804756,1.9528188,2.0884248,2.1966312,2.2969912,2.3771656,-1.774332,-2.413696,-2.824052,-3.080372,-3.2497024
40.3,0.024813896,4.48,14.9,38.5,0.025974026,4.46,1.916345,4.817936883,6.097803924,7.175110247,8.045425247,8.870354193,9.768464821,10.32400128,6.163766,9.80166,11.85133029,13.21454743,13.70628009,28.5120015,32.8037945,37.9990083,44.1174034,50.4382203,56.4326469,63.9549543,171.573181,154.30581,131.479656,106.250916,77.9719803,1.8757016,2.1830288,2.4595048,2.71366,2.9181312,3.0834192,3.2605484,-1.615024,-2.397836,-2.868304,-3.14012,-3.3119696
26,0.038461538,19.2,19.4,35.4,0.028248588,1.61,8.875412,14.80475807,18.29953602,21.18100516,23.67168863,25.60944137,27.2994241,28.81314112,8.089994286,14.24428743,19.01279514,22.86502514,25.63982686,26.1643395,30.537747,35.8985817,41.8885813,48.7687994,56.0479272,63.6108428,178.31498,169.855006,156.544783,140.027588,119.739394,0.6375536,0.793752533,0.924462,1.03267,1.127471733,1.2034912,1.266856,-0.718128,-1.299756,-1.782772,-2.161877333,-2.475152
48.9,0.020449898,3.15,12.4,49.6,0.02016129,1.03,0.648097,8.806698058,9.043211068,9.419203592,9.331211359,9.573428058,9.417016019,9.613179612,5.490989143,7.957492,8.835665714,9.321771429,9.539371971,40.929101,50.6854926,60.2982203,70.3888523,80.1393691,90.3004735,100.098425,169.218462,147.851222,120.92483,92.6262,63.3878019,0.9680304,1.003984533,1.018308533,1.024750667,1.027837867,1.030170933,1.032810667,-2.07262,-2.8736,-3.243421333,-3.401259467,-3.472150667
45.3,0.022075055,8.78,19.3,58.6,0.017064846,4.93,3.151575,5.224238519,6.579148702,7.880867424,9.011421014,9.961352292,10.79674803,11.68739069,6.979450571,11.22979943,13.819516,15.59037057,16.52202031,24.2445041,27.5647969,31.1473236,35.5736944,40.8905332,46.7720322,52.3811639,174.428077,159.304298,138.368306,114.566297,87.8270711,1.3758056,1.7645496,2.072112,2.3760852,2.655566,2.9045216,3.1015412,-1.31232,-2.152844,-2.67288,-2.993236,-3.196648
96.1,0.010405827,17,15.2,53,0.018867925,3.13,16.501125,6.293592332,7.543411054,8.571239361,9.606353131,10.22066537,11.00927588,11.49635578,5.966345714,9.202296286,11.07952314,11.91031943,12.58945311,30.301056,36.3891234,43.1720208,49.9321147,58.0093174,65.5409665,74.0164064,170.88221,152.208037,128.778331,101.686118,74.0630859,1.7581524,1.996526,2.185464,2.3289712,2.4632504,2.5636216,2.6569196,-1.817308,-2.532212,-2.957588,-3.219592,-3.3678472
